,Manufacturer,Model,Engine_Capacity,Fuel_Type,Emissions_CO_[mg/km],Annual_fuel_Cost_10000_Miles
3485,TOYOTA,TOYOTA Proace,1997,Diesel,57,1468
3486,TOYOTA,TOYOTA Proace,1997,Diesel,169,1428
3487,TOYOTA,TOYOTA Proace,1997,Diesel,169,1428
3488,TOYOTA,TOYOTA Proace,1997,Diesel,57,1468
3489,TOYOTA,TOYOTA Proace,1997,Diesel,57,1468
3490,TOYOTA,TOYOTA Proace,1997,Diesel,169,1450
3491,TOYOTA,TOYOTA Proace,1997,Diesel,169,1450
3492,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3493,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3494,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3495,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3496,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3497,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3498,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3499,TOYOTA,TOYOTA Proace,1997,Diesel,169,1468
3500,TOYOTA,TOYOTA Proace,1499,Diesel,163,1306
3501,TOYOTA,TOYOTA Proace,1499,Diesel,163,1306
3502,TOYOTA,TOYOTA Proace,1997,Diesel,169,1450
3503,TOYOTA,TOYOTA Proace,1997,Diesel,169,1450
3504,TOYOTA,TOYOTA Proace,1997,Diesel,44,1528
3505,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3506,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3507,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3508,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3509,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3510,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3511,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3512,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3513,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3514,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3515,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3516,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3517,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3518,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,169,1129
3519,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3520,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3521,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3522,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1110
3523,TOYOTA,TOYOTA RAV,2487,Hybrid_Electric,175,1090
3524,TOYOTA,TOYOTA Supra,2998,Petrol,77,1599
3525,TOYOTA,TOYOTA Supra,2998,Petrol,77,1599
3526,TOYOTA,TOYOTA Supra,1998,Petrol,238,1421
3527,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,876
3528,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,876
3529,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3530,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3531,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3532,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3533,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3534,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3535,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3536,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3537,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3538,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3539,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3540,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3541,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3542,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3543,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3544,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3545,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3546,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3547,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3548,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3549,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3550,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3551,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3552,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3553,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3554,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3555,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3556,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3557,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3558,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3559,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3560,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3561,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,857
3562,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3563,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3564,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,993
3565,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,954
3566,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,954
3567,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,157,974
3568,TOYOTA,TOYOTA Yaris,1497,Hybrid_Electric,209,935
3569,TOYOTA,TOYOTA Yaris,1497,Hybrid_Electric,209,974
3570,TOYOTA,TOYOTA Yaris,1498,Hybrid_Electric,209,974
3571,TOYOTA,TOYOTA Yaris,1497,Hybrid_Electric,209,974
3572,TOYOTA,TOYOTA Yaris,1497,Hybrid_Electric,209,935
3573,TOYOTA,TOYOTA Yaris,1497,Hybrid_Electric,209,935
3574,TOYOTA,TOYOTA Yaris,1497,Hybrid_Electric,209,974
3575,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,798
3576,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,798
3577,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3578,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3579,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3580,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3581,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3582,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3583,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3584,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3585,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,798
3586,TOYOTA,TOYOTA Yaris,1490,Hybrid_Electric,149,837
3587,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1383
3588,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1460
3589,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1383
3590,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1460
3591,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1324
3592,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1460
3593,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1383
3594,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1460
3595,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1383
3596,VOLVO,VOLVO S60,1969,Hybrid_Electric,255,1460
3597,VOLVO,VOLVO S60,1969,Hybrid_Electric,289,1305
3598,VOLVO,VOLVO S60,1969,Hybrid_Electric,289,1441
3599,VOLVO,VOLVO S60,1969,Hybrid_Electric,289,1305
3600,VOLVO,VOLVO S60,1969,Hybrid_Electric,289,1441
3601,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3602,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3603,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3604,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3605,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3606,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3607,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3608,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3609,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3610,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3611,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3612,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3613,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1246
3614,VOLVO,VOLVO V60,1969,Hybrid_Electric,225,1460
3615,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3616,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3617,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3618,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3619,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3620,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3621,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3622,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3623,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3624,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3625,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3626,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3627,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3628,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3629,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1246
3630,VOLVO,VOLVO V60,1969,Hybrid_Electric,186,1422
3631,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3632,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3633,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3634,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3635,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3636,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3637,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3638,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3639,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3640,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3641,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3642,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3643,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3644,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3645,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1266
3646,VOLVO,VOLVO V60,1969,Hybrid_Electric,255,1460
3647,VOLVO,VOLVO V60,1969,Hybrid_Electric,237,1441
3648,VOLVO,VOLVO V60,1969,Hybrid_Electric,237,1538
3649,VOLVO,VOLVO V60,1969,Hybrid_Electric,237,1441
3650,VOLVO,VOLVO V60,1969,Hybrid_Electric,237,1538
3651,VOLVO,VOLVO V60,1969,Hybrid_Electric,237,1441
3652,VOLVO,VOLVO V60,1969,Hybrid_Electric,237,1538
3653,VOLVO,VOLVO V60,1969,Hybrid_Electric,269,1402
3654,VOLVO,VOLVO V60,1969,Hybrid_Electric,269,1616
3655,VOLVO,VOLVO V60,1969,Hybrid_Electric,269,1402
3656,VOLVO,VOLVO V60,1969,Hybrid_Electric,269,1616
3657,VOLVO,VOLVO V60,1969,Hybrid_Electric,269,1402
3658,VOLVO,VOLVO V60,1969,Hybrid_Electric,269,1616
3659,VOLVO,VOLVO V60,1969,Hybrid_Electric,297,1324
3660,VOLVO,VOLVO V60,1969,Hybrid_Electric,297,1441
3661,VOLVO,VOLVO V60,1969,Hybrid_Electric,297,1324
3662,VOLVO,VOLVO V60,1969,Hybrid_Electric,297,1441
3663,VOLVO,VOLVO V60,1969,Hybrid_Electric,297,1324
3664,VOLVO,VOLVO V60,1969,Hybrid_Electric,297,1441
3665,VOLVO,VOLVO V60,1969,Hybrid_Electric,247,1207
3666,VOLVO,VOLVO V60,1969,Hybrid_Electric,247,1308
3667,VOLVO,VOLVO V60,1969,Hybrid_Electric,316,1324
3668,VOLVO,VOLVO V60,1969,Hybrid_Electric,243,1368
3669,VOLVO,VOLVO V60,1969,Hybrid_Electric,316,1441
3670,VOLVO,VOLVO V60,1969,Hybrid_Electric,243,1489
3671,VOLVO,VOLVO V60,1969,Hybrid_Electric,316,1324
3672,VOLVO,VOLVO V60,1969,Hybrid_Electric,243,1368
3673,VOLVO,VOLVO V60,1969,Hybrid_Electric,316,1441
3674,VOLVO,VOLVO V60,1969,Hybrid_Electric,243,1489
3675,VOLVO,VOLVO V60,1969,Hybrid_Electric,316,1324
3676,VOLVO,VOLVO V60,1969,Hybrid_Electric,243,1368
3677,VOLVO,VOLVO V60,1969,Hybrid_Electric,316,1441
3678,VOLVO,VOLVO V60,1969,Hybrid_Electric,243,1489
3679,VOLVO,VOLVO V60,1969,Hybrid_Electric,289,1324
3680,VOLVO,VOLVO V60,1969,Hybrid_Electric,289,1441
3681,VOLVO,VOLVO V60,1969,Hybrid_Electric,289,1324
3682,VOLVO,VOLVO V60,1969,Hybrid_Electric,289,1441
3683,VOLVO,VOLVO V60,1969,Hybrid_Electric,301,1441
3684,VOLVO,VOLVO V60,1969,Hybrid_Electric,301,1538
3685,VOLVO,VOLVO V60,1969,Hybrid_Electric,370,1519
3686,VOLVO,VOLVO V60,1969,Hybrid_Electric,370,1655
3687,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3688,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3689,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3690,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3691,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3692,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3693,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3694,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3695,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3696,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3697,VOLVO,VOLVO V90,1969,Hybrid_Electric,265,1460
3698,VOLVO,VOLVO V90,1969,Hybrid_Electric,265,1616
3699,VOLVO,VOLVO V90,1969,Hybrid_Electric,265,1460
3700,VOLVO,VOLVO V90,1969,Hybrid_Electric,265,1616
3701,VOLVO,VOLVO V90,1969,Hybrid_Electric,265,1460
3702,VOLVO,VOLVO V90,1969,Hybrid_Electric,265,1616
3703,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3704,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3705,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3706,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3707,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3708,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3709,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3710,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3711,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3712,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3713,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3714,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3715,VOLVO,VOLVO V90,1969,Hybrid_Electric,334,1558
3716,VOLVO,VOLVO V90,1969,Hybrid_Electric,334,1714
3717,VOLVO,VOLVO V90,1969,Hybrid_Electric,225,1558
3718,VOLVO,VOLVO V90,1969,Hybrid_Electric,225,1714
3719,VOLVO,VOLVO V90,1969,Hybrid_Electric,225,1558
3720,VOLVO,VOLVO V90,1969,Hybrid_Electric,225,1714
3721,VOLVO,VOLVO V90,1969,Hybrid_Electric,317,1441
3722,VOLVO,VOLVO V90,1969,Hybrid_Electric,317,1655
3723,VOLVO,VOLVO V90,1969,Hybrid_Electric,317,1441
3724,VOLVO,VOLVO V90,1969,Hybrid_Electric,317,1655
3725,VOLVO,VOLVO V90,1969,Hybrid_Electric,317,1441
3726,VOLVO,VOLVO V90,1969,Hybrid_Electric,317,1655
3727,VOLVO,VOLVO V90,1969,Diesel,210,1300
3728,VOLVO,VOLVO V90,1969,Diesel,210,1453
3729,VOLVO,VOLVO V90,1969,Diesel,210,1300
3730,VOLVO,VOLVO V90,1969,Diesel,210,1453
3731,VOLVO,VOLVO V90,1969,Diesel,210,1300
3732,VOLVO,VOLVO V90,1969,Diesel,210,1453
3733,VOLVO,VOLVO V90,1969,Diesel,210,1300
3734,VOLVO,VOLVO V90,1969,Diesel,210,1453
3735,VOLVO,VOLVO V90,1969,Diesel,210,1300
3736,VOLVO,VOLVO V90,1969,Diesel,210,1453
3737,VOLVO,VOLVO V90,1969,Diesel,210,1300
3738,VOLVO,VOLVO V90,1969,Diesel,210,1453
3739,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1266
3740,VOLVO,VOLVO V90,1969,Hybrid_Electric,253,1499
3741,VOLVO,VOLVO V90,1969,Hybrid_Electric,247,1147
3742,VOLVO,VOLVO V90,1969,Hybrid_Electric,247,1267
3743,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1363
3744,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1499
3745,VOLVO,VOLVO V90,1969,Hybrid_Electric,247,1147
3746,VOLVO,VOLVO V90,1969,Hybrid_Electric,247,1267
3747,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1363
3748,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1499
3749,VOLVO,VOLVO V90,1969,Hybrid_Electric,247,1147
3750,VOLVO,VOLVO V90,1969,Hybrid_Electric,247,1267
3751,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1363
3752,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1499
3753,VOLVO,VOLVO V90,1969,Hybrid_Electric,244,1267
3754,VOLVO,VOLVO V90,1969,Hybrid_Electric,244,1368
3755,VOLVO,VOLVO V90,1969,Hybrid_Electric,406,1519
3756,VOLVO,VOLVO V90,1969,Hybrid_Electric,406,1655
3757,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1363
3758,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1499
3759,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1363
3760,VOLVO,VOLVO V90,1969,Hybrid_Electric,295,1499
3761,VOLVO,VOLVO V90,1969,Hybrid_Electric,441,1616
3762,VOLVO,VOLVO V90,1969,Hybrid_Electric,441,1733
3763,VOLVO,VOLVO V90,1969,Hybrid_Electric,397,1558
3764,VOLVO,VOLVO V90,1969,Hybrid_Electric,397,1694
3765,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3766,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3767,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3768,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3769,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3770,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3771,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3772,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3773,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3774,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3775,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3776,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3777,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3778,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3779,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3780,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3781,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3782,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3783,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3784,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3785,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3786,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3787,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3788,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3789,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3790,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3791,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3792,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3793,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3794,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3795,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1499
3796,VOLVO,VOLVO XC40,1969,Hybrid_Electric,213,1616
3797,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3798,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3799,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3800,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3801,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3802,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3803,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3804,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3805,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3806,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3807,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3808,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3809,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3810,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3811,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3812,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3813,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3814,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3815,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3816,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3817,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3818,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3819,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3820,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3821,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3822,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3823,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3824,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3825,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3826,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3827,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1402
3828,VOLVO,VOLVO XC40,1969,Hybrid_Electric,170,1519
3829,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3830,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3831,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3832,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3833,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3834,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3835,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3836,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3837,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3838,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3839,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3840,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3841,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3842,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3843,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3844,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3845,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3846,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3847,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3848,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3849,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3850,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3851,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1499
3852,VOLVO,VOLVO XC40,1969,Hybrid_Electric,192,1597
3853,VOLVO,VOLVO XC40,1477,Petrol,280,1365
3854,VOLVO,VOLVO XC40,1477,Petrol,280,1365
3855,VOLVO,VOLVO XC40,1477,Petrol,280,1365
3856,VOLVO,VOLVO XC40,1477,Petrol,280,1483
3857,VOLVO,VOLVO XC40,1477,Petrol,280,1483
3858,VOLVO,VOLVO XC40,1477,Petrol,280,1483
3859,VOLVO,VOLVO XC40,1477,Petrol,274,1365
3860,VOLVO,VOLVO XC40,1477,Petrol,238,1425
3861,VOLVO,VOLVO XC40,1477,Petrol,274,1483
3862,VOLVO,VOLVO XC40,1477,Petrol,238,1541
3863,VOLVO,VOLVO XC40,1477,Petrol,274,1365
3864,VOLVO,VOLVO XC40,1477,Petrol,238,1425
3865,VOLVO,VOLVO XC40,1477,Petrol,274,1483
3866,VOLVO,VOLVO XC40,1477,Petrol,238,1541
3867,VOLVO,VOLVO XC40,1477,Petrol,274,1365
3868,VOLVO,VOLVO XC40,1477,Petrol,238,1425
3869,VOLVO,VOLVO XC40,1477,Petrol,274,1483
3870,VOLVO,VOLVO XC40,1477,Petrol,238,1541
3871,VOLVO,VOLVO XC40,1477,Petrol,274,1365
3872,VOLVO,VOLVO XC40,1477,Petrol,238,1425
3873,VOLVO,VOLVO XC40,1477,Petrol,274,1483
3874,VOLVO,VOLVO XC40,1477,Petrol,238,1541
3875,VOLVO,VOLVO XC40,1477,Petrol,274,1365
3876,VOLVO,VOLVO XC40,1477,Petrol,238,1425
3877,VOLVO,VOLVO XC40,1477,Petrol,274,1483
3878,VOLVO,VOLVO XC40,1477,Petrol,238,1541
3879,VOLVO,VOLVO XC40,1477,Petrol,274,1365
